record_id,family_id,flow,step_number,steps_in_journey,hs_code,description,step_first_period,step_last_period,rewordings_within_step,step_status,next_hs_code
IMR-3004200039-198801,IM-3004200039-198801,imports,1,2,3004.20.00.39,"Macrolide antibiotics, nes, for human use, in dosage",198801,201112,1,succeeded,3004.20.00.18
IMR-3004200039-198801,IM-3004200039-198801,imports,2,2,3004.20.00.18,"Medicaments containing macrolide,o/t erythromycin,f human use,doses/pack frs,nes",201201,202606,0,active,
IMR-3004200039-200201,IM-3004200039-198801,imports,1,2,3004.20.00.39,"Macrolide antibiotics, nes, for human use, in dosage",200201,201112,0,succeeded,3004.20.00.18
IMR-3004200039-200201,IM-3004200039-198801,imports,2,2,3004.20.00.18,"Medicaments containing macrolide,o/t erythromycin,f human use,doses/pack frs,nes",201201,202606,0,active,
IMR-3004200041-198801,IM-3004200010-198801,imports,1,2,3004.20.00.41,"Gentamycins, for human use, in dosage",198801,201112,0,succeeded,3004.20.00.19
IMR-3004200041-198801,IM-3004200010-198801,imports,2,2,3004.20.00.19,"Medi,cont antibiotics,hum,therap/prophltc,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004200042-198910,IM-3004200010-198801,imports,1,3,3004.20.00.42,"Kanamycins, for human use, in dosage",198910,199007,0,succeeded,3004.20.00.49
IMR-3004200042-198910,IM-3004200010-198801,imports,2,3,3004.20.00.49,"Aminoglycoside antibiotics, nes, for human use, in dosage",198801,201112,0,succeeded,3004.20.00.19
IMR-3004200042-198910,IM-3004200010-198801,imports,3,3,3004.20.00.19,"Medi,cont antibiotics,hum,therap/prophltc,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004200049-198801,IM-3004200010-198801,imports,1,2,3004.20.00.49,"Aminoglycoside antibiotics, nes, for human use, in dosage",198801,201112,0,succeeded,3004.20.00.19
IMR-3004200049-198801,IM-3004200010-198801,imports,2,2,3004.20.00.19,"Medi,cont antibiotics,hum,therap/prophltc,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004200051-199003,IM-3004200010-198801,imports,1,2,3004.20.00.51,"Bacitracin, for human use, in dosage",199003,201112,0,succeeded,3004.20.00.19
IMR-3004200051-199003,IM-3004200010-198801,imports,2,2,3004.20.00.19,"Medi,cont antibiotics,hum,therap/prophltc,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004200052-198801,IM-3004200010-198801,imports,1,3,3004.20.00.52,"Polymyxins, for human use, in dosage",198801,199611,0,succeeded,3004.20.00.69
IMR-3004200052-198801,IM-3004200010-198801,imports,2,3,3004.20.00.69,"Antibiotics, nes, for human use, in dosage",198801,201112,0,succeeded,3004.20.00.19
IMR-3004200052-198801,IM-3004200010-198801,imports,3,3,3004.20.00.19,"Medi,cont antibiotics,hum,therap/prophltc,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004200059-198801,IM-3004200010-198801,imports,1,2,3004.20.00.59,"Polypeptides antibiotics, nes, for human use, in dosage",198801,201112,1,succeeded,3004.20.00.19
IMR-3004200059-198801,IM-3004200010-198801,imports,2,2,3004.20.00.19,"Medi,cont antibiotics,hum,therap/prophltc,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004200059-199801,IM-3004200010-198801,imports,1,2,3004.20.00.59,"Polypeptides antibiotics, nes, for human use, in dosage",199801,201112,0,succeeded,3004.20.00.19
IMR-3004200059-199801,IM-3004200010-198801,imports,2,2,3004.20.00.19,"Medi,cont antibiotics,hum,therap/prophltc,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004200061-198802,IM-3004200010-198801,imports,1,2,3004.20.00.61,"Chloramphenicol, for human use, in dosage",198802,201110,0,succeeded,3004.20.00.19
IMR-3004200061-198802,IM-3004200010-198801,imports,2,2,3004.20.00.19,"Medi,cont antibiotics,hum,therap/prophltc,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004200062-198803,IM-3004200010-198801,imports,1,2,3004.20.00.62,"Mitomycin C, for human use, in dosage",198803,201110,0,succeeded,3004.20.00.19
IMR-3004200062-198803,IM-3004200010-198801,imports,2,2,3004.20.00.19,"Medi,cont antibiotics,hum,therap/prophltc,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004200063-198801,IM-3004200063-198801,imports,1,2,3004.20.00.63,"Vancomycin, for human use, in dosage",198801,201112,0,succeeded,3004.20.00.12
IMR-3004200063-198801,IM-3004200063-198801,imports,2,2,3004.20.00.12,"Medicaments containing vancomycin, for human use, in doses/pack for retail sale",201201,202606,0,active,
IMR-3004200064-198801,IM-3004200010-198801,imports,1,3,3004.20.00.64,"Lincomycin, for human use, in dosage",198801,199112,1,succeeded,3004.20.00.69
IMR-3004200064-198801,IM-3004200010-198801,imports,2,3,3004.20.00.69,"Antibiotics, nes, for human use, in dosage",198801,201112,0,succeeded,3004.20.00.19
IMR-3004200064-198801,IM-3004200010-198801,imports,3,3,3004.20.00.19,"Medi,cont antibiotics,hum,therap/prophltc,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004200064-199112,IM-3004200010-198801,imports,1,3,3004.20.00.64,"Lincomycin, for human use, in dosage",199112,199112,0,succeeded,3004.20.00.69
IMR-3004200064-199112,IM-3004200010-198801,imports,2,3,3004.20.00.69,"Antibiotics, nes, for human use, in dosage",198801,201112,0,succeeded,3004.20.00.19
IMR-3004200064-199112,IM-3004200010-198801,imports,3,3,3004.20.00.19,"Medi,cont antibiotics,hum,therap/prophltc,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004200065-198812,IM-3004200010-198801,imports,1,4,3004.20.00.65,"Lincomycin, for human use, in dosage",198812,198904,0,succeeded,3004.20.00.64
IMR-3004200065-198812,IM-3004200010-198801,imports,2,4,3004.20.00.64,"Lincomycin, for human use, in dosage",198801,199112,1,succeeded,3004.20.00.69
IMR-3004200065-198812,IM-3004200010-198801,imports,3,4,3004.20.00.69,"Antibiotics, nes, for human use, in dosage",198801,201112,0,succeeded,3004.20.00.19
IMR-3004200065-198812,IM-3004200010-198801,imports,4,4,3004.20.00.19,"Medi,cont antibiotics,hum,therap/prophltc,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004200066-198801,IM-3004200010-198801,imports,1,3,3004.20.00.66,"Spectinomycin, for human use, in dosage",198801,199101,0,succeeded,3004.20.00.69
IMR-3004200066-198801,IM-3004200010-198801,imports,2,3,3004.20.00.69,"Antibiotics, nes, for human use, in dosage",198801,201112,0,succeeded,3004.20.00.19
IMR-3004200066-198801,IM-3004200010-198801,imports,3,3,3004.20.00.19,"Medi,cont antibiotics,hum,therap/prophltc,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004200069-198801,IM-3004200010-198801,imports,1,2,3004.20.00.69,"Antibiotics, nes, for human use, in dosage",198801,201112,0,succeeded,3004.20.00.19
IMR-3004200069-198801,IM-3004200010-198801,imports,2,2,3004.20.00.19,"Medi,cont antibiotics,hum,therap/prophltc,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004200070-198801,IM-3004200070-198801,imports,1,3,3004.20.00.70,"Antibiotics, nes, for vet use, in dosage",198801,198812,0,succeeded,3004.20.00.79
IMR-3004200070-198801,IM-3004200070-198801,imports,2,3,3004.20.00.79,"Antibiotics, nes, for veterinary use, in dosage",198901,201112,1,succeeded,3004.20.00.90
IMR-3004200070-198801,IM-3004200070-198801,imports,3,3,3004.20.00.90,"Medi,cont antibiotics,for veterinary use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004200071-198901,IM-3004200071-198901,imports,1,2,3004.20.00.71,"Ivermectin, for veterinary use, in dosage",198901,201112,1,succeeded,3004.20.00.80
IMR-3004200071-198901,IM-3004200071-198901,imports,2,2,3004.20.00.80,"Medicaments,cont ivermectin,for veterinary use,doses/pack frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004200071-200201,IM-3004200071-198901,imports,1,2,3004.20.00.71,"Ivermectin, for veterinary use, in dosage",200201,201112,0,succeeded,3004.20.00.80
IMR-3004200071-200201,IM-3004200071-198901,imports,2,2,3004.20.00.80,"Medicaments,cont ivermectin,for veterinary use,doses/pack frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004200079-198901,IM-3004200070-198801,imports,1,2,3004.20.00.79,"Antibiotics, nes, for veterinary use, in dosage",198901,201112,1,succeeded,3004.20.00.90
IMR-3004200079-198901,IM-3004200070-198801,imports,2,2,3004.20.00.90,"Medi,cont antibiotics,for veterinary use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004200079-200201,IM-3004200070-198801,imports,1,2,3004.20.00.79,"Antibiotics, nes, for veterinary use, in dosage",200201,201112,0,succeeded,3004.20.00.90
IMR-3004200079-200201,IM-3004200070-198801,imports,2,2,3004.20.00.90,"Medi,cont antibiotics,for veterinary use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004200080-201201,IM-3004200071-198901,imports,1,1,3004.20.00.80,"Medicaments,cont ivermectin,for veterinary use,doses/pack frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004200090-201201,IM-3004200070-198801,imports,1,1,3004.20.00.90,"Medi,cont antibiotics,for veterinary use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004310000-201201,IM-3004311000-198801,imports,1,1,3004.31.00.00,"Medicaments,cont insulin,in doses/forms/pack f retail sale,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004310010-199801,IM-3004311000-198801,imports,1,2,3004.31.00.10,"Insulin, w/n mixed w zinc,globin or protamine, prepr for parentl admin,in dosage",199801,201112,1,succeeded,3004.31.00.00
IMR-3004310010-199801,IM-3004311000-198801,imports,2,2,3004.31.00.00,"Medicaments,cont insulin,in doses/forms/pack f retail sale,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004310010-200201,IM-3004311000-198801,imports,1,2,3004.31.00.10,"Insulin, w/n mixed w zinc,globin or protamine, prepr for parentl admin,in dosage",200201,201112,0,succeeded,3004.31.00.00
IMR-3004310010-200201,IM-3004311000-198801,imports,2,2,3004.31.00.00,"Medicaments,cont insulin,in doses/forms/pack f retail sale,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004310090-199801,IM-3004311000-198801,imports,1,2,3004.31.00.90,"Insulin, nes, for human use, in dosage",199801,201112,0,succeeded,3004.31.00.00
IMR-3004310090-199801,IM-3004311000-198801,imports,2,2,3004.31.00.00,"Medicaments,cont insulin,in doses/forms/pack f retail sale,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004311000-198801,IM-3004311000-198801,imports,1,3,3004.31.10.00,"Insulin, w/n mixed w zinc, globin or protamine, prepr for parentl admin, in dos",198801,199712,0,succeeded,3004.31.00.10
IMR-3004311000-198801,IM-3004311000-198801,imports,2,3,3004.31.00.10,"Insulin, w/n mixed w zinc,globin or protamine, prepr for parentl admin,in dosage",199801,201112,1,succeeded,3004.31.00.00
IMR-3004311000-198801,IM-3004311000-198801,imports,3,3,3004.31.00.00,"Medicaments,cont insulin,in doses/forms/pack f retail sale,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004319900-198801,IM-3004311000-198801,imports,1,3,3004.31.99.00,"Insulin, nes, for human use, in dosage",198801,199712,0,succeeded,3004.31.00.90
IMR-3004319900-198801,IM-3004311000-198801,imports,2,3,3004.31.00.90,"Insulin, nes, for human use, in dosage",199801,201112,0,succeeded,3004.31.00.00
IMR-3004319900-198801,IM-3004311000-198801,imports,3,3,3004.31.00.00,"Medicaments,cont insulin,in doses/forms/pack f retail sale,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004320000-201201,IM-3004329011-198801,imports,1,1,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004320010-199803,IM-3004329011-198801,imports,1,3,3004.32.00.10,"Adrenal cortical horm, cont more than 23% of abs ethyl alc by vol, in dosage",199803,200112,0,succeeded,3004.32.00.19
IMR-3004320010-199803,IM-3004329011-198801,imports,2,3,3004.32.00.19,"Medicaments containing corticosteroid hormones, for human use, nes",200201,201112,0,succeeded,3004.32.00.00
IMR-3004320010-199803,IM-3004329011-198801,imports,3,3,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004320011-200201,IM-3004329011-198801,imports,1,2,3004.32.00.11,"Hydrocortisone, for human use, in dosage",200201,201112,0,succeeded,3004.32.00.00
IMR-3004320011-200201,IM-3004329011-198801,imports,2,2,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004320019-200201,IM-3004329011-198801,imports,1,2,3004.32.00.19,"Medicaments containing corticosteroid hormones, for human use, nes",200201,201112,0,succeeded,3004.32.00.00
IMR-3004320019-200201,IM-3004329011-198801,imports,2,2,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004320020-200201,IM-3004329011-198801,imports,1,2,3004.32.00.20,"Corticosteriod hormones, for veterinary use, in dosage",200201,201112,0,succeeded,3004.32.00.00
IMR-3004320020-200201,IM-3004329011-198801,imports,2,2,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004320081-199801,IM-3004329011-198801,imports,1,3,3004.32.00.81,"Hydrocortisone, for human use, in dosage",199801,200112,0,succeeded,3004.32.00.11
IMR-3004320081-199801,IM-3004329011-198801,imports,2,3,3004.32.00.11,"Hydrocortisone, for human use, in dosage",200201,201112,0,succeeded,3004.32.00.00
IMR-3004320081-199801,IM-3004329011-198801,imports,3,3,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004320082-200011,IM-3004329011-198801,imports,1,3,3004.32.00.82,"Betamethasone, for human use, in dosage",200011,200111,0,succeeded,3004.32.00.11
IMR-3004320082-200011,IM-3004329011-198801,imports,2,3,3004.32.00.11,"Hydrocortisone, for human use, in dosage",200201,201112,0,succeeded,3004.32.00.00
IMR-3004320082-200011,IM-3004329011-198801,imports,3,3,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004320089-199801,IM-3004329011-198801,imports,1,3,3004.32.00.89,"Adrenal cortical hormones, nes, for human use, in dosage",199801,200112,0,succeeded,3004.32.00.19
IMR-3004320089-199801,IM-3004329011-198801,imports,2,3,3004.32.00.19,"Medicaments containing corticosteroid hormones, for human use, nes",200201,201112,0,succeeded,3004.32.00.00
IMR-3004320089-199801,IM-3004329011-198801,imports,3,3,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004320090-199801,IM-3004329011-198801,imports,1,3,3004.32.00.90,"Adrenal cortical hormones, for vet use, in dosage",199801,200112,0,succeeded,3004.32.00.20
IMR-3004320090-199801,IM-3004329011-198801,imports,2,3,3004.32.00.20,"Corticosteriod hormones, for veterinary use, in dosage",200201,201112,0,succeeded,3004.32.00.00
IMR-3004320090-199801,IM-3004329011-198801,imports,3,3,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004321000-198906,IM-3004329011-198801,imports,1,4,3004.32.10.00,"Adrenal cortical horm, cont more than 23% of abs ethyl alc by vol, in dosage",198906,199712,0,succeeded,3004.32.00.10
IMR-3004321000-198906,IM-3004329011-198801,imports,2,4,3004.32.00.10,"Adrenal cortical horm, cont more than 23% of abs ethyl alc by vol, in dosage",199803,200112,0,succeeded,3004.32.00.19
IMR-3004321000-198906,IM-3004329011-198801,imports,3,4,3004.32.00.19,"Medicaments containing corticosteroid hormones, for human use, nes",200201,201112,0,succeeded,3004.32.00.00
IMR-3004321000-198906,IM-3004329011-198801,imports,4,4,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004329011-198801,IM-3004329011-198801,imports,1,4,3004.32.90.11,"Hydrocortisone, for human use, in dosage",198801,199712,0,succeeded,3004.32.00.81
IMR-3004329011-198801,IM-3004329011-198801,imports,2,4,3004.32.00.81,"Hydrocortisone, for human use, in dosage",199801,200112,0,succeeded,3004.32.00.11
IMR-3004329011-198801,IM-3004329011-198801,imports,3,4,3004.32.00.11,"Hydrocortisone, for human use, in dosage",200201,201112,0,succeeded,3004.32.00.00
IMR-3004329011-198801,IM-3004329011-198801,imports,4,4,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004329012-198803,IM-3004329011-198801,imports,1,4,3004.32.90.12,"Betamethasone, for human use, in dosage",198803,199706,0,succeeded,3004.32.00.89
IMR-3004329012-198803,IM-3004329011-198801,imports,2,4,3004.32.00.89,"Adrenal cortical hormones, nes, for human use, in dosage",199801,200112,0,succeeded,3004.32.00.19
IMR-3004329012-198803,IM-3004329011-198801,imports,3,4,3004.32.00.19,"Medicaments containing corticosteroid hormones, for human use, nes",200201,201112,0,succeeded,3004.32.00.00
IMR-3004329012-198803,IM-3004329011-198801,imports,4,4,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004329019-198801,IM-3004329011-198801,imports,1,4,3004.32.90.19,"Adrenal cortical hormones, nes, for human use, in dosage",198801,199712,0,succeeded,3004.32.00.89
IMR-3004329019-198801,IM-3004329011-198801,imports,2,4,3004.32.00.89,"Adrenal cortical hormones, nes, for human use, in dosage",199801,200112,0,succeeded,3004.32.00.19
IMR-3004329019-198801,IM-3004329011-198801,imports,3,4,3004.32.00.19,"Medicaments containing corticosteroid hormones, for human use, nes",200201,201112,0,succeeded,3004.32.00.00
IMR-3004329019-198801,IM-3004329011-198801,imports,4,4,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004329020-198802,IM-3004329011-198801,imports,1,4,3004.32.90.20,"Adrenal cortical hormones, for vet use, in dosage",198802,199712,0,succeeded,3004.32.00.90
IMR-3004329020-198802,IM-3004329011-198801,imports,2,4,3004.32.00.90,"Adrenal cortical hormones, for vet use, in dosage",199801,200112,0,succeeded,3004.32.00.20
IMR-3004329020-198802,IM-3004329011-198801,imports,3,4,3004.32.00.20,"Corticosteriod hormones, for veterinary use, in dosage",200201,201112,0,succeeded,3004.32.00.00
IMR-3004329020-198802,IM-3004329011-198801,imports,4,4,3004.32.00.00,"Medi,cont corticosteroid horm/deriv/struct ana,in doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004390010-199801,IM-3004391000-198802,imports,1,2,3004.39.00.10,"Epinephrine & its sol & pituitary extrc, prepr for parentl admin in hum, in dos",199801,201112,0,succeeded,3004.39.00.11
IMR-3004390010-199801,IM-3004391000-198802,imports,2,2,3004.39.00.11,"Medi,cont epinephrine/solutions/pituitary extracts,doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004390011-201201,IM-3004391000-198802,imports,1,1,3004.39.00.11,"Medi,cont epinephrine/solutions/pituitary extracts,doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004390012-201201,IM-3004399910-198801,imports,1,1,3004.39.00.12,"Medi,cont anterior pituitary hormones,f human,doses/pack frs,o/t No 30.02/05/06",201201,202605,0,not_a_retirement,
IMR-3004390013-201201,IM-3004399930-198801,imports,1,1,3004.39.00.13,"Medi,cont unmixed single estrogens,for human,doses/pack frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004390019-201201,IM-3004399920-198801,imports,1,1,3004.39.00.19,"Medi,cont horm/prod No 29.37,f human use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004390081-199801,IM-3004399910-198801,imports,1,2,3004.39.00.81,"Anterior pituitary hormones, for human use, in dosage",199801,201112,0,succeeded,3004.39.00.12
IMR-3004390081-199801,IM-3004399910-198801,imports,2,2,3004.39.00.12,"Medi,cont anterior pituitary hormones,f human,doses/pack frs,o/t No 30.02/05/06",201201,202605,0,not_a_retirement,
IMR-3004390082-199806,IM-3004399920-198801,imports,1,2,3004.39.00.82,"Posterior pituitary hormones, for human use, in dosage",199806,201112,0,succeeded,3004.39.00.19
IMR-3004390082-199806,IM-3004399920-198801,imports,2,2,3004.39.00.19,"Medi,cont horm/prod No 29.37,f human use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004390083-199801,IM-3004399930-198801,imports,1,2,3004.39.00.83,"Unmixed single estrogens, for human use, in dosage",199801,201112,0,succeeded,3004.39.00.13
IMR-3004390083-199801,IM-3004399930-198801,imports,2,2,3004.39.00.13,"Medi,cont unmixed single estrogens,for human,doses/pack frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004390084-199801,IM-3004399920-198801,imports,1,2,3004.39.00.84,"Unmixed single progestational hormones, for human use, in dosage",199801,201112,0,succeeded,3004.39.00.19
IMR-3004390084-199801,IM-3004399920-198801,imports,2,2,3004.39.00.19,"Medi,cont horm/prod No 29.37,f human use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004390085-199801,IM-3004399920-198801,imports,1,2,3004.39.00.85,"Hormones, nes, for human use, in dosage",199801,201112,0,succeeded,3004.39.00.19
IMR-3004390085-199801,IM-3004399920-198801,imports,2,2,3004.39.00.19,"Medi,cont horm/prod No 29.37,f human use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004390090-199801,IM-3004399960-198801,imports,1,1,3004.39.00.90,"Medi,cont hormones/prod No 29.37,f vet use,doses/pack frs,o/t No 30.02/05/06,nes",199801,202606,2,active,
IMR-3004390090-200201,IM-3004399960-198801,imports,1,1,3004.39.00.90,"Medi,cont hormones/prod No 29.37,f vet use,doses/pack frs,o/t No 30.02/05/06,nes",200201,202606,1,active,
IMR-3004390090-201201,IM-3004399960-198801,imports,1,1,3004.39.00.90,"Medi,cont hormones/prod No 29.37,f vet use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004391000-198802,IM-3004391000-198802,imports,1,3,3004.39.10.00,"Epinephrine & its sol & pituitary extrc, prepr for parentl admin in hum, in dos",198802,199712,0,succeeded,3004.39.00.10
IMR-3004391000-198802,IM-3004391000-198802,imports,2,3,3004.39.00.10,"Epinephrine & its sol & pituitary extrc, prepr for parentl admin in hum, in dos",199801,201112,0,succeeded,3004.39.00.11
IMR-3004391000-198802,IM-3004391000-198802,imports,3,3,3004.39.00.11,"Medi,cont epinephrine/solutions/pituitary extracts,doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004399100-198802,IM-3004399920-198801,imports,1,3,3004.39.91.00,"Hormones, nes, cont more than 23% of abs ethy alc by vol, in dosage",198802,199709,0,succeeded,3004.39.00.85
IMR-3004399100-198802,IM-3004399920-198801,imports,2,3,3004.39.00.85,"Hormones, nes, for human use, in dosage",199801,201112,0,succeeded,3004.39.00.19
IMR-3004399100-198802,IM-3004399920-198801,imports,3,3,3004.39.00.19,"Medi,cont horm/prod No 29.37,f human use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004399910-198801,IM-3004399910-198801,imports,1,3,3004.39.99.10,"Anterior pituitary hormones, for human use, in dosage",198801,199712,0,succeeded,3004.39.00.81
IMR-3004399910-198801,IM-3004399910-198801,imports,2,3,3004.39.00.81,"Anterior pituitary hormones, for human use, in dosage",199801,201112,0,succeeded,3004.39.00.12
IMR-3004399910-198801,IM-3004399910-198801,imports,3,3,3004.39.00.12,"Medi,cont anterior pituitary hormones,f human,doses/pack frs,o/t No 30.02/05/06",201201,202605,0,not_a_retirement,
IMR-3004399920-198801,IM-3004399920-198801,imports,1,3,3004.39.99.20,"Posterior pituitary hormones, for human use, in dosage",198801,199712,0,succeeded,3004.39.00.82
IMR-3004399920-198801,IM-3004399920-198801,imports,2,3,3004.39.00.82,"Posterior pituitary hormones, for human use, in dosage",199806,201112,0,succeeded,3004.39.00.19
IMR-3004399920-198801,IM-3004399920-198801,imports,3,3,3004.39.00.19,"Medi,cont horm/prod No 29.37,f human use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004399930-198801,IM-3004399930-198801,imports,1,3,3004.39.99.30,"Unmixed single estrogens, for human use, in dosage",198801,199712,0,succeeded,3004.39.00.83
IMR-3004399930-198801,IM-3004399930-198801,imports,2,3,3004.39.00.83,"Unmixed single estrogens, for human use, in dosage",199801,201112,0,succeeded,3004.39.00.13
IMR-3004399930-198801,IM-3004399930-198801,imports,3,3,3004.39.00.13,"Medi,cont unmixed single estrogens,for human,doses/pack frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004399940-198801,IM-3004399920-198801,imports,1,3,3004.39.99.40,"Unmixed single progestational hormones, for human use, in dosage",198801,199711,0,succeeded,3004.39.00.84
IMR-3004399940-198801,IM-3004399920-198801,imports,2,3,3004.39.00.84,"Unmixed single progestational hormones, for human use, in dosage",199801,201112,0,succeeded,3004.39.00.19
IMR-3004399940-198801,IM-3004399920-198801,imports,3,3,3004.39.00.19,"Medi,cont horm/prod No 29.37,f human use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004399950-198801,IM-3004399920-198801,imports,1,3,3004.39.99.50,"Hormones, nes, for human use, in dosage",198801,199712,0,succeeded,3004.39.00.85
IMR-3004399950-198801,IM-3004399920-198801,imports,2,3,3004.39.00.85,"Hormones, nes, for human use, in dosage",199801,201112,0,succeeded,3004.39.00.19
IMR-3004399950-198801,IM-3004399920-198801,imports,3,3,3004.39.00.19,"Medi,cont horm/prod No 29.37,f human use,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004399960-198801,IM-3004399960-198801,imports,1,2,3004.39.99.60,"Hormones, nes, for vet use, in dosage",198801,199712,0,succeeded,3004.39.00.90
IMR-3004399960-198801,IM-3004399960-198801,imports,2,2,3004.39.00.90,"Medi,cont hormones/prod No 29.37,f vet use,doses/pack frs,o/t No 30.02/05/06,nes",199801,202606,2,active,
IMR-3004400010-199801,IM-3004409019-198801,imports,1,3,3004.40.00.10,"Codeine or its derivatives, for human use, in dosage",199801,201112,0,succeeded,3004.40.00.90
IMR-3004400010-199801,IM-3004409019-198801,imports,2,3,3004.40.00.90,"Non-narc veg alkaloids or their non-narc derivatives,nes,for human use,in dosage",200201,201612,0,succeeded,3004.49.00.90
IMR-3004400010-199801,IM-3004409019-198801,imports,3,3,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004400020-199801,IM-3004409019-198801,imports,1,3,3004.40.00.20,"Vincristine, for human use, in dosage",199801,201112,0,succeeded,3004.40.00.90
IMR-3004400020-199801,IM-3004409019-198801,imports,2,3,3004.40.00.90,"Non-narc veg alkaloids or their non-narc derivatives,nes,for human use,in dosage",200201,201612,0,succeeded,3004.49.00.90
